#,payment_id,customer_id,staff_id,rental_id,amount,payment_date,payment_type
14053,18046,479,2,2071,3.99,2007-02-17 15:01:43.996577,card
14054,18045,479,2,1987,2.99,2007-02-17 09:09:02.996577,card
14055,18044,479,2,1947,3.99,2007-02-17 06:30:46.996577,card
14056,18043,479,1,1902,2.99,2007-02-17 03:04:18.996577,card
14057,18042,478,2,3259,4.99,2007-02-21 02:25:41.996577,card
14058,18041,478,2,2765,4.99,2007-02-19 16:03:05.996577,card
14059,18040,478,2,2616,8.99,2007-02-19 06:01:26.996577,card
14060,18039,478,1,2529,6.99,2007-02-18 23:46:53.996577,card
14061,18038,478,2,2358,4.99,2007-02-18 11:29:17.996577,card
14062,18037,478,1,1708,0.99,2007-02-16 12:37:10.996577,card
14063,18036,477,2,2676,4.99,2007-02-19 10:23:23.996577,card
14064,18035,477,1,2306,10.99,2007-02-18 07:01:49.996577,card
14065,18034,477,1,2187,2.99,2007-02-17 23:45:53.996577,card
14066,18033,477,1,1714,6.99,2007-02-16 12:58:25.996577,card
14067,18032,476,2,3448,2.99,2007-02-21 19:27:46.996577,card
14068,18031,476,2,2508,4.99,2007-02-18 22:12:24.996577,card
14069,18030,476,1,2080,0.99,2007-02-17 15:28:06.996577,card
14070,18029,476,1,1682,3.99,2007-02-16 10:22:51.996577,card
14071,18028,474,2,2944,7.99,2007-02-20 04:12:08.996577,card
14072,18027,474,1,1758,8.99,2007-02-16 16:08:05.996577,card
14073,18026,473,2,2748,4.99,2007-02-19 14:50:52.996577,card
14074,18025,473,2,2553,4.99,2007-02-19 01:33:25.996577,card
14075,18024,473,1,2125,2.99,2007-02-17 19:22:08.996577,card
14076,18023,473,2,1748,0.99,2007-02-16 15:22:29.996577,card
14077,18022,472,1,3254,0.99,2007-02-21 01:55:36.996577,card
14078,18021,472,1,2991,4.99,2007-02-20 07:39:09.996577,card
14079,18020,472,1,2974,0.99,2007-02-20 06:28:50.996577,card
14080,18019,472,1,2538,5.99,2007-02-19 00:25:25.996577,card
14081,18018,472,2,1776,6.99,2007-02-16 17:15:24.996577,card
14082,18017,472,1,1389,4.99,2007-02-15 14:17:27.996577,card
14083,18016,471,2,3073,4.99,2007-02-20 13:01:52.996577,card
14084,18015,471,2,2350,4.99,2007-02-18 10:53:55.996577,card
14085,18014,471,2,2165,2.99,2007-02-17 22:19:36.996577,card
14086,18013,471,2,1449,2.99,2007-02-15 17:47:42.996577,card
14087,18012,471,1,1447,4.99,2007-02-15 17:42:17.996577,card
14088,18011,470,2,1594,7.99,2007-02-16 03:43:38.996577,card
14089,18010,470,1,1283,0.99,2007-02-15 06:55:56.996577,card
14090,18009,470,2,1256,0.99,2007-02-15 04:42:23.996577,card
14091,18008,469,1,1680,9.99,2007-02-16 09:45:48.996577,card
14092,18007,469,2,1399,0.99,2007-02-15 14:58:17.996577,card
14093,18006,468,1,2831,0.99,2007-02-19 19:45:32.996577,card
14094,18005,468,2,2462,4.99,2007-02-18 18:28:41.996577,card
14095,18004,468,1,1975,2.99,2007-02-17 08:00:36.996577,card
14096,18003,468,1,1821,2.99,2007-02-16 20:11:15.996577,card
14097,18002,468,1,1627,8.99,2007-02-16 06:19:35.996577,card
14098,18001,468,2,1229,2.99,2007-02-15 02:21:39.996577,card
14099,18000,467,1,3250,6.99,2007-02-21 01:45:02.996577,card
14100,17999,467,2,2870,9.99,2007-02-19 22:46:12.996577,card
14101,17998,467,2,2121,4.99,2007-02-17 19:07:20.996577,card
14102,17997,467,1,1737,8.99,2007-02-16 14:28:10.996577,card
14103,17996,466,2,3343,2.99,2007-02-21 09:25:25.996577,card
14104,17995,466,2,3237,4.99,2007-02-21 01:16:22.996577,card
14105,17994,466,1,3022,3.99,2007-02-20 09:45:46.996577,card
14106,17993,466,2,2446,8.99,2007-02-18 17:33:07.996577,card
14107,17992,466,2,1808,7.99,2007-02-16 19:28:01.996577,card
14108,17991,465,2,2524,0.99,2007-02-18 23:16:37.996577,card
14109,17990,465,1,2159,8.99,2007-02-17 22:05:55.996577,card
14110,17989,465,1,2079,4.99,2007-02-17 15:18:11.996577,card
14111,17988,465,1,1337,2.99,2007-02-15 10:41:08.996577,card
14112,17987,464,1,3167,2.99,2007-02-20 20:10:55.996577,card
14113,17986,464,2,1277,4.99,2007-02-15 06:29:55.996577,card
14114,17985,463,1,3309,4.99,2007-02-21 06:29:15.996577,card
14115,17984,463,1,3217,2.99,2007-02-20 23:56:38.996577,card
14116,17983,463,2,2527,4.99,2007-02-18 23:38:57.996577,card
14117,17982,463,1,1284,2.99,2007-02-15 06:55:59.996577,card
14118,17981,462,1,3279,4.99,2007-02-21 04:34:19.996577,card
14119,17980,462,2,1926,9.99,2007-02-17 04:52:56.996577,card
14120,17979,462,2,1773,5.99,2007-02-16 16:42:09.996577,card
14121,17978,461,2,3319,4.99,2007-02-21 06:54:12.996577,card
14122,17977,461,2,3127,5.99,2007-02-20 17:08:09.996577,card
14123,17976,460,2,1392,0.99,2007-02-15 14:40:53.996577,card
14124,17975,459,2,3234,9.99,2007-02-21 01:08:10.996577,card
14125,17974,459,2,3045,0.99,2007-02-20 11:10:26.996577,card
14126,17973,459,2,3041,4.99,2007-02-20 11:04:10.996577,card
14127,17972,459,1,2899,0.99,2007-02-20 01:07:47.996577,card
14128,17971,459,2,2075,4.99,2007-02-17 15:08:59.996577,card
14129,17970,459,2,1977,2.99,2007-02-17 08:06:48.996577,card
14130,17969,459,2,1876,0.99,2007-02-17 01:19:17.996577,card
14131,17968,458,2,3322,0.99,2007-02-21 07:11:03.996577,card
14132,17967,458,2,2629,5.99,2007-02-19 07:10:38.996577,card
14133,17966,457,2,3184,2.99,2007-02-20 21:26:10.996577,card
14134,17965,457,2,3115,2.99,2007-02-20 16:27:31.996577,card
14135,17964,457,1,2811,0.99,2007-02-19 18:21:56.996577,card
14136,17963,457,1,2762,3.99,2007-02-19 15:50:57.996577,card
14137,17962,457,1,2670,4.99,2007-02-19 09:58:42.996577,card
14138,17961,457,1,2172,7.99,2007-02-17 22:34:42.996577,card
14139,17960,457,1,2030,0.99,2007-02-17 11:41:53.996577,card
14140,17959,457,2,1727,0.99,2007-02-16 13:50:13.996577,card
14141,17958,457,2,1453,4.99,2007-02-15 18:05:05.996577,card
14142,17957,456,1,2581,2.99,2007-02-19 03:22:39.996577,card
14143,17956,456,1,2404,0.99,2007-02-18 15:02:14.996577,card
14144,17955,456,1,2192,4.99,2007-02-18 00:04:13.996577,card
14145,17954,456,2,2146,6.99,2007-02-17 20:54:49.996577,card
14146,17953,456,2,2103,5.99,2007-02-17 17:41:36.996577,card
14147,17952,456,1,1700,0.99,2007-02-16 11:46:49.996577,card
14148,17951,456,1,1288,2.99,2007-02-15 07:10:18.996577,card
14149,17950,455,2,2356,0.99,2007-02-18 11:27:49.996577,card
14150,17949,455,1,1906,2.99,2007-02-17 03:22:01.996577,card
14151,17948,455,1,1802,1.99,2007-02-16 18:51:56.996577,card
14152,17947,455,2,1382,1.99,2007-02-15 13:46:34.996577,card
14153,17946,454,1,3362,4.99,2007-02-21 10:48:20.996577,card
14154,17945,454,1,3221,2.99,2007-02-21 00:18:13.996577,card
14155,17944,454,2,2666,9.99,2007-02-19 09:45:38.996577,card
14156,17943,454,1,2437,2.99,2007-02-18 16:58:52.996577,card
14157,17942,454,2,2182,5.99,2007-02-17 23:24:44.996577,card
14158,17941,454,2,2048,5.99,2007-02-17 13:23:55.996577,card
14159,17940,454,1,1938,4.99,2007-02-17 05:47:02.996577,card
14160,17939,454,1,1861,1.99,2007-02-16 23:45:57.996577,card
14161,17938,454,2,1844,7.99,2007-02-16 22:22:19.996577,card
14162,17937,454,2,1647,4.99,2007-02-16 07:43:24.996577,card
14163,17936,453,2,2887,4.99,2007-02-20 00:08:09.996577,card
14164,17935,453,1,2853,7.99,2007-02-19 21:38:07.996577,card
14165,17934,453,2,2852,5.99,2007-02-19 21:37:16.996577,card
14166,17933,452,2,2661,0.99,2007-02-19 09:19:18.996577,card
14167,17932,452,1,2504,0.99,2007-02-18 21:48:19.996577,card
14168,17931,452,2,2266,4.99,2007-02-18 04:33:28.996577,card
14169,17930,452,1,2263,0.99,2007-02-18 04:26:13.996577,card
14170,17929,452,1,1794,3.99,2007-02-16 18:37:03.996577,card
14171,17928,452,1,1512,5.99,2007-02-15 21:21:29.996577,card
14172,17927,452,2,1203,4.99,2007-02-15 00:37:28.996577,card
14173,17926,451,1,3316,6.99,2007-02-21 06:48:44.996577,card
14174,17925,451,2,2917,0.99,2007-02-20 02:37:01.996577,card
14175,17924,451,1,2909,3.99,2007-02-20 01:47:36.996577,card
14176,17923,451,1,2671,1.99,2007-02-19 10:01:37.996577,card
14177,17922,451,1,1940,6.99,2007-02-17 06:10:48.996577,card
14178,17921,451,1,1851,0.99,2007-02-16 23:00:52.996577,card
14179,17920,451,1,1202,0.99,2007-02-15 00:36:30.996577,card
14180,17919,450,1,3155,4.99,2007-02-20 19:31:04.996577,card
14181,17918,450,1,2626,2.99,2007-02-19 06:57:10.996577,card
14182,17917,450,1,2501,4.99,2007-02-18 21:38:37.996577,card
14183,17916,450,2,2278,0.99,2007-02-18 05:06:23.996577,card
14184,17915,450,2,1914,2.99,2007-02-17 03:54:20.996577,card
14185,17914,450,1,1739,0.99,2007-02-16 14:38:04.996577,card
14186,17913,450,2,1639,4.99,2007-02-16 07:02:05.996577,card
14187,17912,449,2,2970,2.99,2007-02-20 06:20:17.996577,card
14188,17911,449,1,2348,0.99,2007-02-18 10:44:09.996577,card
14189,17910,449,2,1295,4.99,2007-02-15 07:45:46.996577,card
14190,17909,448,2,3347,5.99,2007-02-21 09:36:58.996577,card
14191,17908,448,2,3225,3.99,2007-02-21 00:45:21.996577,card
14192,17907,448,2,2697,0.99,2007-02-19 11:57:34.996577,card
14193,17906,448,2,1823,7.99,2007-02-16 20:16:42.996577,card
14194,17905,448,1,1313,5.99,2007-02-15 08:47:00.996577,card
14195,17904,447,2,2285,4.99,2007-02-18 05:29:20.996577,card
14196,17903,447,1,2025,4.99,2007-02-17 11:32:26.996577,card
14197,17902,447,2,1890,2.99,2007-02-17 02:34:39.996577,card
14198,17901,447,2,1230,0.99,2007-02-15 02:32:35.996577,card
14199,17900,446,2,3168,0.99,2007-02-20 20:14:27.996577,card
14200,17899,446,1,3060,2.99,2007-02-20 12:15:46.996577,card
14201,17898,446,2,2710,0.99,2007-02-19 12:32:22.996577,card
14202,17897,446,2,2520,6.99,2007-02-18 22:57:26.996577,card
14203,17896,446,2,2335,3.99,2007-02-18 09:28:02.996577,card
14204,17895,446,1,2248,4.99,2007-02-18 03:28:14.996577,card
14205,17894,444,2,3415,5.99,2007-02-21 15:28:15.996577,card
14206,17893,444,2,3301,7.99,2007-02-21 06:00:51.996577,card
14207,17892,444,1,2551,4.99,2007-02-19 01:19:30.996577,card
14208,17891,444,2,1441,1.99,2007-02-15 17:22:47.996577,card
14209,17890,444,2,1397,3.99,2007-02-15 14:53:52.996577,card
14210,17889,444,1,1239,0.99,2007-02-15 03:21:27.996577,card
14211,17888,443,1,2871,2.99,2007-02-19 22:56:15.996577,card
14212,17887,442,1,1774,2.99,2007-02-16 16:56:18.996577,card
14213,17886,442,2,1576,8.99,2007-02-16 02:23:05.996577,card
14214,17885,442,2,1358,0.99,2007-02-15 11:57:14.996577,card
14215,17884,442,1,1251,5.99,2007-02-15 04:27:21.996577,card
14216,17883,441,2,2328,4.99,2007-02-18 08:45:47.996577,card
14217,17882,441,1,1602,4.99,2007-02-16 04:41:06.996577,card
14218,17881,439,1,3294,6.99,2007-02-21 05:31:49.996577,card
14219,17880,439,1,2992,2.99,2007-02-20 07:40:17.996577,card
14220,17879,439,1,2621,2.99,2007-02-19 06:35:57.996577,card
14221,17878,439,2,2097,4.99,2007-02-17 17:08:30.996577,card
14222,17877,439,2,1557,0.99,2007-02-16 00:57:01.996577,card
14223,17876,439,1,1264,4.99,2007-02-15 05:28:05.996577,card
14224,17875,438,2,3368,0.99,2007-02-21 11:47:04.996577,card
14225,17874,438,1,3315,4.99,2007-02-21 06:45:30.996577,card
14226,17873,438,1,2591,4.99,2007-02-19 04:00:48.996577,card
14227,17872,438,2,2206,0.99,2007-02-18 00:43:11.996577,card
14228,17871,438,2,1779,0.99,2007-02-16 17:23:37.996577,card
14229,17870,438,1,1431,4.99,2007-02-15 16:54:55.996577,card
14230,17869,437,2,3265,2.99,2007-02-21 02:51:39.996577,card
14231,17868,437,1,2792,2.99,2007-02-19 17:20:51.996577,card
14232,17867,437,2,2239,5.99,2007-02-18 02:52:20.996577,card
14233,17866,436,1,2291,9.99,2007-02-18 06:05:12.996577,card
14234,17865,435,1,2984,0.99,2007-02-20 07:12:10.996577,card
14235,17864,435,2,1443,0.99,2007-02-15 17:26:17.996577,card
14236,17863,434,2,3037,2.99,2007-02-20 10:56:29.996577,card
14237,17862,434,1,3014,2.99,2007-02-20 09:13:46.996577,card
14238,17861,434,1,2494,3.99,2007-02-18 20:43:35.996577,card
14239,17860,434,1,2430,3.99,2007-02-18 16:20:12.996577,card
14240,17859,434,2,2415,7.99,2007-02-18 15:31:08.996577,card
14241,17858,434,2,1584,5.99,2007-02-16 03:19:16.996577,card
14242,17857,434,1,1225,0.99,2007-02-15 02:14:01.996577,card
14243,17856,432,2,3194,4.99,2007-02-20 22:28:23.996577,card
14244,17855,432,2,1597,2.99,2007-02-16 04:15:29.996577,card
14245,17854,432,2,1180,5.99,2007-02-14 23:07:27.996577,card
14246,17853,431,2,3369,8.99,2007-02-21 11:48:57.996577,card
14247,17852,431,2,3304,6.99,2007-02-21 06:12:06.996577,card
14248,17851,431,2,2761,2.99,2007-02-19 15:50:43.996577,card
14249,17850,431,2,2281,4.99,2007-02-18 05:15:55.996577,card
14250,17849,431,1,2269,3.99,2007-02-18 04:49:20.996577,card
14251,17848,431,1,2096,4.99,2007-02-17 17:01:30.996577,card
14252,17847,431,2,1561,2.99,2007-02-16 01:09:56.996577,card
14253,17846,430,2,3153,0.99,2007-02-20 19:12:41.996577,card
14254,17845,430,2,2892,0.99,2007-02-20 00:35:05.996577,card
14255,17844,430,1,1759,6.99,2007-02-16 16:15:03.996577,card
14256,17843,430,1,1538,2.99,2007-02-15 23:34:16.996577,card
14257,17842,430,1,1274,2.99,2007-02-15 06:21:18.996577,card
14258,17841,430,2,1207,0.99,2007-02-15 00:55:34.996577,card
14259,17840,429,1,3409,2.99,2007-02-21 14:46:04.996577,card
14260,17839,429,2,1916,7.99,2007-02-17 03:58:25.996577,card
14261,17838,429,2,1798,2.99,2007-02-16 18:44:41.996577,card
14262,17837,429,2,1781,5.99,2007-02-16 17:48:50.996577,card
14263,17836,428,2,3377,0.99,2007-02-21 12:19:38.996577,card
14264,17835,428,1,2677,2.99,2007-02-19 10:30:25.996577,card
14265,17834,428,1,1601,3.99,2007-02-16 04:39:39.996577,card
14266,17833,428,2,1471,2.99,2007-02-15 19:21:52.996577,card
14267,17832,428,1,1227,3.99,2007-02-15 02:18:29.996577,card
14268,17831,427,2,2466,0.99,2007-02-18 18:47:08.996577,card
14269,17830,427,1,1857,1.99,2007-02-16 23:41:24.996577,card
14270,17829,427,1,1648,5.99,2007-02-16 07:45:33.996577,card
14271,17828,427,2,1628,3.99,2007-02-16 06:21:21.996577,card
14272,17827,427,1,1342,5.99,2007-02-15 10:54:47.996577,card
14273,17826,426,1,3243,0.99,2007-02-21 01:28:37.996577,card
14274,17825,426,1,2804,0.99,2007-02-19 17:53:20.996577,card
14275,17824,426,1,2204,2.99,2007-02-18 00:40:04.996577,card
14276,17823,426,1,1842,7.99,2007-02-16 22:14:25.996577,card
14277,17822,426,1,1709,6.99,2007-02-16 12:38:41.996577,card
14278,17821,425,1,3276,6.99,2007-02-21 04:04:18.996577,card
14279,17820,424,2,3404,0.99,2007-02-21 14:26:18.996577,card
14280,17819,424,1,3166,6.99,2007-02-20 20:00:58.996577,card
14281,17818,424,2,3044,4.99,2007-02-20 11:07:15.996577,card
14282,17817,423,1,3072,8.99,2007-02-20 12:49:57.996577,card
14283,17816,423,2,2758,6.99,2007-02-19 15:33:01.996577,card
14284,17815,423,1,2600,6.99,2007-02-19 04:35:51.996577,card
14285,17814,423,2,1827,0.99,2007-02-16 20:23:06.996577,card
14286,17813,423,1,1504,3.99,2007-02-15 20:36:32.996577,card
14287,17812,422,1,2778,5.99,2007-02-19 16:46:38.996577,card
14288,17811,422,2,2747,2.99,2007-02-19 14:50:33.996577,card
14289,17810,422,1,1897,4.99,2007-02-17 02:54:49.996577,card
14290,17809,422,1,1846,0.99,2007-02-16 22:31:10.996577,card
14291,17808,421,1,3170,4.99,2007-02-20 20:31:20.996577,card
14292,17807,421,2,2407,2.99,2007-02-18 15:19:07.996577,card
14293,17806,421,1,1693,4.99,2007-02-16 11:08:17.996577,card
14294,17805,420,1,2726,0.99,2007-02-19 13:30:46.996577,card
14295,17804,420,1,2698,0.99,2007-02-19 11:57:37.996577,card
14296,17803,420,2,2672,3.99,2007-02-19 10:10:30.996577,card
14297,17802,419,2,2793,2.99,2007-02-19 17:21:03.996577,card
14298,17801,418,2,2969,2.99,2007-02-20 06:12:53.996577,card
14299,17800,418,2,2943,2.99,2007-02-20 04:11:31.996577,card
14300,17799,418,1,2825,2.99,2007-02-19 19:00:45.996577,card
14301,17798,417,1,1921,3.99,2007-02-17 04:32:42.996577,card
14302,17797,416,2,1771,0.99,2007-02-16 16:40:43.996577,card
14303,17796,416,2,1596,2.99,2007-02-16 03:59:24.996577,card
14304,17795,416,2,1553,0.99,2007-02-16 00:31:10.996577,card
14305,17794,416,1,1343,4.99,2007-02-15 10:55:45.996577,card
14306,17793,416,2,1158,2.99,2007-02-14 21:21:59.996577,card
14307,17792,415,1,3211,2.99,2007-02-20 23:29:55.996577,card
14308,17791,415,2,1867,4.99,2007-02-17 00:30:03.996577,card
14309,17790,414,1,3318,5.99,2007-02-21 06:51:31.996577,card
14310,17789,414,1,2559,9.99,2007-02-19 01:38:12.996577,card
14311,17788,414,1,2246,4.99,2007-02-18 03:22:55.996577,card
14312,17787,413,2,2545,4.99,2007-02-19 00:52:02.996577,card
14313,17786,413,2,2130,5.99,2007-02-17 19:29:10.996577,card
14314,17785,412,1,3292,2.99,2007-02-21 05:27:37.996577,card
14315,17784,411,2,2712,0.99,2007-02-19 12:48:39.996577,card
14316,17783,411,2,1997,2.99,2007-02-17 09:48:09.996577,card
14317,17782,411,1,1985,0.99,2007-02-17 09:00:03.996577,card
14318,17781,410,1,3249,4.99,2007-02-21 01:41:45.996577,card
14319,17780,410,2,2971,0.99,2007-02-20 06:24:26.996577,card
14320,17779,410,2,2400,5.99,2007-02-18 14:39:12.996577,card
14321,17778,410,1,2255,4.99,2007-02-18 03:49:38.996577,card
14322,17777,410,1,2073,2.99,2007-02-17 15:02:25.996577,card
14323,17776,410,1,1514,2.99,2007-02-15 21:26:00.996577,card
14324,17775,409,2,2310,8.99,2007-02-18 07:14:25.996577,card
14325,17774,409,2,1226,5.99,2007-02-15 02:14:36.996577,card
14326,17773,408,2,2728,2.99,2007-02-19 13:32:30.996577,card
14327,17772,408,1,2564,2.99,2007-02-19 02:09:36.996577,card
14328,17771,408,2,2479,4.99,2007-02-18 19:31:34.996577,card
14329,17770,407,2,2597,0.99,2007-02-19 04:22:12.996577,card
14330,17769,407,1,1698,2.99,2007-02-16 11:33:08.996577,card
14331,17768,406,1,3306,4.99,2007-02-21 06:15:24.996577,card
14332,17767,406,1,3186,7.99,2007-02-20 21:32:46.996577,card
14333,17766,406,2,2585,0.99,2007-02-19 03:33:29.996577,card
14334,17765,406,2,2325,0.99,2007-02-18 08:36:33.996577,card
14335,17764,406,1,2241,2.99,2007-02-18 03:00:07.996577,card
14336,17763,406,2,2150,3.99,2007-02-17 21:19:02.996577,card
14337,17762,406,1,2113,4.99,2007-02-17 18:26:12.996577,card
14338,17761,405,1,3253,5.99,2007-02-21 01:54:03.996577,card
14339,17760,405,1,3240,4.99,2007-02-21 01:21:43.996577,card
14340,17759,405,2,2654,3.99,2007-02-19 09:06:20.996577,card
14341,17758,405,2,1953,5.99,2007-02-17 07:03:23.996577,card
14342,17757,405,1,1888,0.99,2007-02-17 02:27:02.996577,card
14343,17756,405,2,1315,4.99,2007-02-15 08:51:34.996577,card
14344,17755,404,1,2951,2.99,2007-02-20 04:51:27.996577,card
14345,17754,404,1,2715,4.99,2007-02-19 12:58:01.996577,card
14346,17753,404,2,1840,4.99,2007-02-16 22:08:00.996577,card
14347,17752,404,2,1506,2.99,2007-02-15 20:48:03.996577,card
14348,17751,403,1,3356,5.99,2007-02-21 10:07:11.996577,card
14349,17750,403,2,3049,6.99,2007-02-20 11:19:27.996577,card
14350,17749,403,1,2927,4.99,2007-02-20 03:10:07.996577,card
14351,17748,403,2,2488,3.99,2007-02-18 20:06:52.996577,card
14352,17747,403,1,1249,8.99,2007-02-15 04:06:35.996577,card
14353,17746,403,2,1221,4.99,2007-02-15 02:03:42.996577,card
14354,17745,402,2,2913,2.99,2007-02-20 02:10:53.996577,card
14355,17744,402,2,2490,4.99,2007-02-18 20:29:16.996577,card
14356,17743,402,2,1194,4.99,2007-02-14 23:53:34.996577,card
14357,17742,400,2,1923,6.99,2007-02-17 04:34:36.996577,card
14358,17741,400,1,1917,3.99,2007-02-17 04:04:33.996577,card
14359,17740,400,2,1364,0.99,2007-02-15 12:33:58.996577,card
14360,17739,399,1,3036,5.99,2007-02-20 10:46:57.996577,card
14361,17738,399,2,2961,2.99,2007-02-20 05:57:41.996577,card
14362,17737,398,2,3141,9.99,2007-02-20 18:24:13.996577,card
14363,17736,398,1,2087,6.99,2007-02-17 16:03:36.996577,card
14364,17735,398,2,1228,2.99,2007-02-15 02:19:02.996577,card
14365,17734,397,2,3027,1.99,2007-02-20 10:18:56.996577,card
14366,17733,397,1,1769,5.99,2007-02-16 16:36:14.996577,card
14367,17732,396,2,1408,6.99,2007-02-15 15:26:24.996577,card
14368,17731,396,2,1385,4.99,2007-02-15 13:56:49.996577,card
14369,17730,396,2,1370,1.99,2007-02-15 12:59:31.996577,card
14370,17729,395,1,3389,6.99,2007-02-21 13:06:21.996577,card
14371,17728,395,1,3310,0.99,2007-02-21 06:33:17.996577,card
14372,17727,395,1,3030,4.99,2007-02-20 10:20:25.996577,card
14373,17726,395,2,1603,0.99,2007-02-16 04:42:29.996577,card
14374,17725,395,1,1562,0.99,2007-02-16 01:14:53.996577,card
14375,17724,395,1,1270,0.99,2007-02-15 05:58:48.996577,card
14376,17723,394,2,1324,4.99,2007-02-15 09:31:11.996577,card
14377,17722,393,2,3001,2.99,2007-02-20 08:18:42.996577,card
14378,17721,393,1,2319,4.99,2007-02-18 07:52:48.996577,card
14379,17720,393,2,2219,2.99,2007-02-18 01:45:20.996577,card
14380,17719,393,2,1915,1.99,2007-02-17 03:56:54.996577,card
14381,17718,393,1,1611,6.99,2007-02-16 05:10:01.996577,card
14382,17717,392,2,2890,4.99,2007-02-20 00:29:11.996577,card
14383,17716,392,2,2289,2.99,2007-02-18 05:58:09.996577,card
14384,17715,392,2,1764,2.99,2007-02-16 16:20:20.996577,card
14385,17714,392,2,1530,6.99,2007-02-15 23:06:33.996577,card
14386,17713,391,2,3163,2.99,2007-02-20 19:50:39.996577,card
14387,17712,391,1,2690,2.99,2007-02-19 11:28:28.996577,card
14388,17711,391,1,2045,2.99,2007-02-17 13:06:37.996577,card
14389,17710,391,2,1931,0.99,2007-02-17 05:20:22.996577,card
14390,17709,391,2,1232,0.99,2007-02-15 02:46:36.996577,card
14391,17708,390,1,3147,5.99,2007-02-20 18:53:43.996577,card
14392,17707,390,1,2330,7.99,2007-02-18 09:09:45.996577,card
14393,17706,390,2,1893,2.99,2007-02-17 02:47:03.996577,card
14394,17705,390,2,1730,2.99,2007-02-16 13:58:27.996577,card
14395,17704,390,2,1539,5.99,2007-02-15 23:39:51.996577,card
14396,17703,389,1,2552,3.99,2007-02-19 01:29:55.996577,card
14397,17702,389,1,1946,4.99,2007-02-17 06:27:05.996577,card
14398,17701,389,1,1763,4.99,2007-02-16 16:19:27.996577,card
14399,17700,388,2,3159,7.99,2007-02-20 19:40:16.996577,card
14400,17699,388,1,2692,4.99,2007-02-19 11:36:45.996577,card
14401,17698,388,1,2537,5.99,2007-02-19 00:20:47.996577,card
14402,17697,388,1,2145,0.99,2007-02-17 20:39:02.996577,card
14403,17696,388,2,1276,6.99,2007-02-15 06:28:39.996577,card
